chat_id,baseline/test,agent_name,promise_to_pay,promise_amount
L4h2mNY,test,Cece Turner,1,161.64
WXZV560,test,Cam Woods,1,763.28
jj1Gu2k9k2,test,Cece Turner,1,297.312
4v2yLnoY4r,test,Cece Turner,0,N/A
S54Ue11,test,Cam Woods,1,714.144
3qLT5GjU9A,test,Cam Woods,0,N/A
D7qoYe8,test,Cece Turner,0,N/A
4itKqgz1S6,test,Cam Woods,1,899.728
R840f3y66A,test,Bryan Murphy,0,N/A
DYLqipR,test,Bryan Murphy,1,614.432
LXHHBZQ,test,Bryan Murphy,1,435.88
u26s04u53a,test,Cece Turner,0,N/A
ZC81020,test,Cece Turner,0,N/A
gCxiex6,test,Bryan Murphy,0,N/A
SJEc20ygho,test,Cam Woods,0,N/A
LXrxI43,test,Cam Woods,0,N/A
8887T8A,test,Bryan Murphy,0,N/A
Q69tS95,test,Cece Turner,0,N/A
wo46Z2td9l,test,Cece Turner,1,251.328
5rbM159,test,Cece Turner,1,83.216
48h70k0,test,Cece Turner,0,N/A
My7746V,test,Cam Woods,1,808.672
pIzZfuQ,test,Bryan Murphy,1,666.65
Xt5Bq5Y,test,Cece Turner,0,N/A
VjaZKVN,test,Bryan Murphy,0,N/A
wDHEjoG,test,Bryan Murphy,0,N/A
qXn0b0e3x3,test,Cam Woods,1,693.112
170RSa1,test,Cece Turner,0,N/A
9zbc65dJaY,test,Bryan Murphy,1,656.528
7hnR761,test,Cece Turner,1,97.248
mX6ORygSSn,test,Cece Turner,0,N/A
TCDi4wW,test,Cam Woods,0,N/A
8RC400D,test,Cece Turner,1,223.056
ZCIczkM,test,Cece Turner,1,54.592
Oq29f9vfam,test,Cece Turner,1,15.08
62L9B3X,test,Cece Turner,1,317.24
V2Pym65,test,Bryan Murphy,0,N/A
USw5o4v999,test,Bryan Murphy,0,N/A
hZ2hq8l2fB,test,Cece Turner,1,780.536
j6cHWKk34n,test,Bryan Murphy,1,453.016
SZ6lRI3,test,Cam Woods,0,N/A
973369w2Mw,test,Cece Turner,0,N/A
1p75jDc0W9,test,Bryan Murphy,1,960.83
70G6j3L,test,Bryan Murphy,0,N/A
D04lkZ3,test,Bryan Murphy,1,1056.8
T3L2GLuk5Q,test,Bryan Murphy,1,877.936
65SV6e8,test,Cece Turner,0,N/A
5F1S3o8,test,Bryan Murphy,1,219.544
h7U65gB,test,Cece Turner,0,N/A
4teV8X1,test,Bryan Murphy,1,255.328
wNRhL8sj04,test,Cam Woods,0,N/A
y2m0ZUm6zm,test,Bryan Murphy,0,N/A
T0WxMpT,test,Cam Woods,0,N/A
7D9q3IgpAN,test,Cam Woods,0,N/A
83s7iwg7TB,test,Bryan Murphy,1,397.224
b10SVXlCw3,test,Cam Woods,0,N/A
842QASK,test,Bryan Murphy,0,N/A
XbBC7G1,test,Cam Woods,0,N/A
e2OP8nM,test,Bryan Murphy,0,N/A
PKml698,test,Cam Woods,1,863.208
b90QM7gYB1,test,Cam Woods,0,N/A
5S8PRZN,test,Bryan Murphy,1,336.57
adv8Y78,test,Cece Turner,1,735.296
KnnRH19,test,Cam Woods,0,N/A
zAM7dfT,test,Cam Woods,0,N/A
G61uOvR,test,Cece Turner,0,N/A
rnLe7Kb3K1,test,Bryan Murphy,0,N/A
jp6Y2XA,test,Cam Woods,1,631.936
8ksX2G2,test,Cam Woods,1,143.32
6p0P698,test,Cece Turner,1,365.456
sRhs4u8,test,Bryan Murphy,1,331.04
2R3jZMH,test,Cece Turner,1,114.616
i6IPW8D,test,Bryan Murphy,0,N/A
NDa07QvykW,test,Cece Turner,0,N/A
g780V2Z,test,Cece Turner,0,N/A
s1pkscoy0g,test,Cece Turner,1,889.024
6h3DdWM,test,Cam Woods,0,N/A
11P2A77,test,Cece Turner,0,N/A
9JfYkDE,test,Cece Turner,0,N/A
35PLIVv14B,test,Bryan Murphy,0,N/A
K10Sh48,test,Cece Turner,0,N/A
Mh8f1Z3,test,Bryan Murphy,1,1018.57
Ya2YXGW,test,Bryan Murphy,0,N/A
vD5q317,test,Cam Woods,1,128.48
PiOBB6Z,test,Bryan Murphy,0,N/A
0Z0Dtd7,test,Bryan Murphy,0,N/A
m6ySp5hnU8,test,Bryan Murphy,1,67.944
WC4o2yp9V0,test,Cece Turner,0,N/A
sGPHv89,test,Bryan Murphy,1,112.768
35UoHcP,test,Cece Turner,1,528.22
2TCZls7,test,Cam Woods,1,844.56
0v4djUxRp5,test,Cam Woods,0,N/A
519d1Kartj,test,Cam Woods,1,23.704
F9o9z84,test,Cam Woods,1,1.872
P0n98A0,test,Bryan Murphy,0,N/A
k1dmQJi4Z8,test,Bryan Murphy,1,167.6
vCqpI2xkY2,test,Bryan Murphy,0,N/A
7iq7o1A,test,Cece Turner,0,N/A
Bp5574qSI1,test,Cece Turner,1,1094.45
D9r9datK1G,test,Cam Woods,0,N/A
uaL0vvU,test,Cam Woods,1,721.456
YeKy24bvC2,test,Bryan Murphy,0,N/A
50hVRWp42K,test,Bryan Murphy,1,626.81
Yx6WChJ,test,Cam Woods,0,N/A
7B01F7niV7,test,Cece Turner,0,N/A
Rr7d37vX8U,test,Cam Woods,0,N/A
3F08SQW,test,Cece Turner,0,N/A
lxH4xg9,test,Cece Turner,0,N/A
s1SNy5pRSa,test,Cam Woods,0,N/A
J8Ee4ID,test,Cece Turner,0,N/A
e87kJ56,test,Cece Turner,0,N/A
F1M9NY8,test,Bryan Murphy,1,1145.82
yWyV5FX,test,Cece Turner,1,675.36
GUi28lE,test,Cece Turner,0,N/A
39w8x0N,test,Cam Woods,1,991.16
08CVI3D,test,Cam Woods,1,303.888
4pGA55P,test,Bryan Murphy,0,N/A
8hUu2z9,test,Cece Turner,1,210.368
cgszK6Z,test,Bryan Murphy,1,188.632
542jjzU,test,Cece Turner,0,N/A
hdZ912hupE,test,Cam Woods,1,400.584
vG10105,test,Bryan Murphy,1,854.51
hfu7iukbaP,test,Bryan Murphy,0,N/A
Oi9IiHnz7x,test,Cece Turner,1,519.07
me313epzt8,test,Cece Turner,0,N/A
66yPEP8,test,Cam Woods,0,N/A
qME3xU1,test,Cam Woods,1,782.76
wTt46W6,test,Bryan Murphy,1,180.68
S1sd5JJ,test,Cece Turner,1,736.28
J9wRE78,test,Bryan Murphy,0,N/A
C2zv8AqX0i,test,Cece Turner,1,144.99
4157Zy0,test,Bryan Murphy,1,786.44
wAHjihim2y,test,Cece Turner,1,494.936
jerF4cu8no,test,Cece Turner,1,193.672
A86I4juz8j,test,Bryan Murphy,0,N/A
24k5IO5,test,Cam Woods,1,1035.65
sIQJyuwYU8,test,Bryan Murphy,1,546.072
5UfrB1jmAK,test,Bryan Murphy,1,326.6
589TPeX,test,Cam Woods,0,N/A
1Yasfe1,test,Cece Turner,1,230.89
WA232i3,test,Cam Woods,1,851.032
j6glRQB,test,Cece Turner,0,N/A
21vE15uD1c,test,Cece Turner,0,N/A
0xVYY0U,test,Bryan Murphy,0,N/A
2hiqI98,test,Bryan Murphy,1,122.968
fAt07AQ,test,Cam Woods,1,741.41
KoiSx5J,test,Cece Turner,0,N/A
9xd5oP4,test,Cece Turner,0,N/A
NR2yrQoly5,test,Cece Turner,0,N/A
lh61RnP,test,Cece Turner,1,815.888
IuP74LC,test,Bryan Murphy,0,N/A
7Ozx1JciUe,test,Cam Woods,0,N/A
8m3MR9m7LZ,test,Cam Woods,0,N/A
8BzUQ05,test,Cece Turner,1,247.08
OTYy7xkP3n,test,Cece Turner,0,N/A
0AEh3F1,test,Cam Woods,1,651.36
fZqyr2E,test,Cece Turner,0,N/A
31X629J,test,Cam Woods,1,306.84
kklx9UG,test,Cam Woods,1,872.52
W8UhzB6,test,Cece Turner,0,N/A
8942og1,test,Cece Turner,1,93.544
Uh49nXW,test,Bryan Murphy,0,N/A
J07MyDR,test,Cam Woods,1,708.632
RQsXwl0,test,Bryan Murphy,0,N/A
2MxHICJ,test,Cam Woods,1,753.928
fTKn5Mg30d,test,Cam Woods,1,341.288
2zM44utI01,test,Cece Turner,0,N/A
Pkm0R9k5Q3,test,Cece Turner,0,N/A
Zq7YweF,test,Cam Woods,0,N/A
5bwB0bbUq7,test,Bryan Murphy,0,N/A
BFVnubM,test,Cam Woods,0,N/A
s15IyX7,test,Bryan Murphy,1,799
5TlLaRlPRy,test,Cam Woods,0,N/A
ja6w073,test,Cece Turner,0,N/A
YwIpYL3,test,Cam Woods,1,105.696
luZ4OQS,test,Bryan Murphy,1,1124.2
6O450PoWi9,test,Cece Turner,1,563.824
AhSNmyK,test,Cam Woods,0,N/A
r3195jU,test,Cece Turner,1,115.904
n6R6A7e3mo,test,Cece Turner,0,N/A
N9cgk69,test,Cece Turner,0,N/A
6B792jndt8,test,Cece Turner,0,N/A
OABEicvqo9,test,Cam Woods,1,675.76
v5l79Z0,test,Bryan Murphy,0,N/A
1A01BUwyG1,test,Cece Turner,0,N/A
wwy07hbNQv,test,Bryan Murphy,0,N/A
P9sfK55,test,Cam Woods,0,N/A
SjdBI3p9VR,test,Cam Woods,0,N/A
wMLQ813,test,Bryan Murphy,1,221.05
NwZ32bkygF,test,Bryan Murphy,0,N/A
Z1iF5ajc3N,test,Cece Turner,1,621.336
Efr2c6wshf,test,Cece Turner,0,N/A
XZ7bRlU,test,Bryan Murphy,0,N/A
371bhrbkbj,test,Cam Woods,1,171.72
2l8KLViF63,test,Cece Turner,0,N/A
HHV6319,test,Cece Turner,1,338.56
2jIK039,test,Cece Turner,1,385.92
9MPpQt8,test,Bryan Murphy,1,401.944
bx6C697,test,Bryan Murphy,1,377.744
7qLTZ24,test,Cam Woods,0,N/A
I4JLOt8,test,Bryan Murphy,1,462.88
n2d377D,test,Cam Woods,1,20.16
nyOe8ZS,test,Bryan Murphy,0,N/A
SDuqyiZ,test,Cece Turner,0,N/A
EkA5k1M,test,Cece Turner,0,N/A
BSEqMYE,test,Cece Turner,1,929.41
DqZg5GW,test,Bryan Murphy,1,626.82
4cSkLgvG6Z,test,Cece Turner,0,N/A
sBENAr2,test,Cece Turner,0,N/A
bmtG934,test,Cece Turner,0,N/A
5y7XMJ7,test,Bryan Murphy,1,921.136
J4WFzyD,test,Bryan Murphy,0,N/A
83V81vpnSj,test,Cece Turner,1,882.84
3urOrZI,test,Cece Turner,0,N/A
VG5W763,test,Cam Woods,1,275.072
ohjMbF6,test,Bryan Murphy,0,N/A
M9m40F7,test,Cece Turner,0,N/A
uXU2xZC,test,Cam Woods,0,N/A
O7se4wkdaL,test,Bryan Murphy,1,263.376
8z989T5,test,Bryan Murphy,1,921.96
iYhcA45,test,Bryan Murphy,1,615.856
j4XjBZyiv2,test,Cam Woods,1,608.848
h6T9gf3,test,Bryan Murphy,0,N/A
sR4Hd13,test,Cece Turner,0,N/A
C0EWY6weo0,test,Cam Woods,0,N/A
O7iOEzC,test,Bryan Murphy,1,300.79
f52mIU8,test,Cam Woods,1,836.088
7XUrfP5,test,Cam Woods,0,N/A
Ss7hnMzl44,test,Cam Woods,1,600.616
e3N2i7I,test,Cam Woods,1,601.672
9f47Ry5,test,Bryan Murphy,1,116.624
x9eWl88,test,Cece Turner,1,444.112
y0l8X77,test,Cece Turner,0,N/A
kCtEFq4,test,Cam Woods,0,N/A
O5tBk3W,test,Bryan Murphy,0,N/A
OscA9FwYzs,test,Bryan Murphy,0,N/A
MwQ9lL9,test,Bryan Murphy,0,N/A
UW0L6AG,test,Bryan Murphy,0,N/A
NdwS7gX,test,Cece Turner,0,N/A
Y7kCtnA,test,Cam Woods,1,584.91
T80wy3ubK6,test,Bryan Murphy,0,N/A
91X16UZ,test,Cam Woods,1,15.56
aW4f520,test,Cece Turner,0,N/A
nm49c4L,test,Cam Woods,0,N/A
ayVQ4p7,test,Cam Woods,1,638.264
Xowi8VN,test,Cam Woods,1,50.576
4qDfPDhn10,test,Cam Woods,1,425.688
67Bw0fX,test,Cam Woods,1,530
1p6dS59,test,Cam Woods,0,N/A
1eKZJC1,test,Cece Turner,1,736.64
mfc9QJ9,test,Cece Turner,0,N/A
Grt0iceG8a,test,Cam Woods,0,N/A
64zlPtE,test,Cece Turner,1,90.136
T53UaObj78,test,Cam Woods,1,809.864
8Kdo38g79t,test,Bryan Murphy,1,142.29
3jqC61Y,test,Bryan Murphy,1,683.456
F2Bhe5F,test,Cece Turner,0,N/A
kcv25kP,test,Bryan Murphy,0,N/A
wK7M6D5,test,Bryan Murphy,1,255.568
A7MO3ED,test,Cece Turner,1,604.192
nukk22gZ03,test,Bryan Murphy,0,N/A
FVxMV5L,test,Cam Woods,1,826.13
4zM7IJtJqR,test,Cece Turner,1,279.69
U4oiO24,test,Cam Woods,0,N/A
963YbJn285,test,Cam Woods,0,N/A
mu0c693,test,Cece Turner,1,616.616
5oAVxq7,test,Cece Turner,0,N/A
a105eLomXA,test,Cece Turner,1,270.792
Z3923ict84,test,Cam Woods,0,N/A
cCVgkz4,test,Bryan Murphy,0,N/A
2SZK7Wmpuh,test,Bryan Murphy,1,786.33
Oq2lqw7,test,Bryan Murphy,1,737.208
72c4d9J,test,Bryan Murphy,1,887.552
ShibM5j1Ux,test,Cam Woods,0,N/A
ODN8wN6,test,Cece Turner,0,N/A
juCM8Rc7hj,test,Cece Turner,1,450.352
N95LC1xxm6,test,Cece Turner,0,N/A
Zp87c0ig00,test,Bryan Murphy,0,N/A
3y4daTd461,test,Bryan Murphy,1,267.224
d5OeN9M,test,Cece Turner,1,322.176
3eTUqO9,test,Cece Turner,0,N/A
wS483PjDvb,test,Bryan Murphy,1,452.15
iVz3EZgk37,test,Bryan Murphy,0,N/A
0LShloD,test,Cece Turner,1,920.08
XO88UHM,test,Cam Woods,1,192.92
0feWs24,test,Bryan Murphy,1,3.024
H7g5H3X,test,Bryan Murphy,1,530.744
0J5L8ZqwsH,test,Cam Woods,0,N/A
NWETkSh9nN,test,Cece Turner,1,195.96
fGOCHyV,test,Cam Woods,0,N/A
6QEMja4,test,Cece Turner,1,11.53
wx2qurpISg,test,Bryan Murphy,1,769.176
ILi1X4nWEa,test,Bryan Murphy,1,465.392
5kyrO11,test,Cece Turner,0,N/A
47uf7AC,test,Cece Turner,0,N/A
5z02j25,test,Bryan Murphy,1,568.448
63S8tEtJ79,test,Cam Woods,1,285.84
h3m25wn6OW,test,Cam Woods,1,775.96
sw3P5Ic6kg,test,Bryan Murphy,0,N/A
z6sK0omZzY,test,Bryan Murphy,1,505.096
5yuA8w0,test,Bryan Murphy,1,716.34
QcSRe3K,test,Cece Turner,0,N/A
XjuEo4Z,test,Cam Woods,1,855.592
IY36PzH,test,Cam Woods,0,N/A
33pVSekg8H,test,Cam Woods,1,520.984
Sfv9VM1,test,Cam Woods,0,N/A
1zfA0h6,test,Cece Turner,0,N/A
xUVtx9nFvg,test,Cam Woods,1,465.95
MMkS6ZY,test,Bryan Murphy,1,817.616
9ro7PQS,test,Cam Woods,0,N/A
i005G7N,test,Cam Woods,0,N/A
Z6odyf7,test,Cam Woods,0,N/A
iGoRC91,test,Cece Turner,0,N/A
q0P6a20,test,Bryan Murphy,1,968.26
2PF8633,test,Cam Woods,1,925.952
1L76C2kfv7,test,Cam Woods,0,N/A
E48xQsvo0Q,test,Bryan Murphy,0,N/A
sXc7QavaF5,test,Cam Woods,0,N/A
Vj12k1oEX6,test,Cece Turner,1,342.72
h85T4uI,test,Cece Turner,1,338.512
sVT1AEy4L6,test,Cece Turner,0,N/A
72KkKhF,test,Cece Turner,1,656.83
7Vt65Zmw1x,test,Bryan Murphy,0,N/A
9116iG8,test,Bryan Murphy,0,N/A
Yf2guN9,test,Cece Turner,1,160.168
UVJILclkyc,test,Cam Woods,1,753.4
d4L545ce3x,test,Bryan Murphy,1,65.912
RgPaHwuAQH,test,Bryan Murphy,1,702.816
UR5951D,test,Cam Woods,1,406.85
8aI9BXfi97,test,Cam Woods,1,736.528
VTik12am0u,test,Bryan Murphy,0,N/A
Tw2g19R,test,Cam Woods,0,N/A
1t1q0DU,test,Cece Turner,0,N/A
6VwCZR8,test,Cam Woods,1,965.11
A1Y9A71,test,Cam Woods,0,N/A
4c8ibe9,test,Bryan Murphy,0,N/A
n2cyXR1,test,Cece Turner,1,639.536
f52164xfb6,test,Cam Woods,1,619.512
U1G0EJp7J6,test,Cam Woods,1,833.43
e23ojuK,test,Cam Woods,0,N/A
Q2XB0xkTtV,test,Cece Turner,1,282.83
KzWbK3L,test,Bryan Murphy,0,N/A
VALxnb2,test,Cece Turner,1,375.768
Lo3nI3P,test,Bryan Murphy,1,868.488
9o48wbpd93,test,Cece Turner,1,463.248
24d0HDvRfX,test,Cece Turner,0,N/A
v10RI3F,test,Cam Woods,0,N/A
Ornv54a6eD,test,Bryan Murphy,0,N/A
4Qg37o3,test,Bryan Murphy,0,N/A
n2CUCjyHia,test,Cece Turner,1,518.77
7I3TI1hQCO,test,Cece Turner,0,N/A
6TH2CpV,test,Cam Woods,0,N/A
ce20wP0,test,Cam Woods,0,N/A
VyT1qcP,test,Cece Turner,1,149.472
44KbH21,test,Cece Turner,0,N/A
heJt9K7,test,Cece Turner,1,1018.35
vTqi1bK,test,Cam Woods,0,N/A
M46okcejbR,test,Cece Turner,0,N/A
was162oh31,test,Cece Turner,1,292.376
i771mIem71,test,Bryan Murphy,1,620.224
FhY9snwe5E,test,Cam Woods,0,N/A
h6P2XYw9w3,test,Cece Turner,1,717.704
aaxGTjo59g,test,Cece Turner,0,N/A
WeLAd5m240,test,Cece Turner,0,N/A
Uk53e26,test,Cam Woods,1,64.288
ZaKxaxha15,test,Cece Turner,0,N/A
729bwy4,test,Cam Woods,1,684.928
10QI0eO,test,Cece Turner,0,N/A
6ICXa10,test,Bryan Murphy,0,N/A
mIgEN3Y,test,Bryan Murphy,0,N/A
e5YPc3E,test,Bryan Murphy,1,712.48
FS2ay3wrA2,test,Cece Turner,0,N/A
yj98W2kg3b,test,Bryan Murphy,1,261.312
wRW7X2iqjm,test,Bryan Murphy,1,203.192
5O5alqqF0t,test,Cam Woods,1,793.464
C2ZLM2nE64,test,Cece Turner,0,N/A
73asxiU,test,Cece Turner,0,N/A
y151t0V,test,Cece Turner,0,N/A
0q9v4AF,test,Cam Woods,1,165.2
4Ia4z84,test,Cece Turner,0,N/A
CZuT9wB,test,Cam Woods,1,348.92
1u9i2MkBA0,test,Bryan Murphy,1,194.8
66hxSvA,test,Cece Turner,0,N/A
rlNI07xOV6,test,Cece Turner,0,N/A
9h85cgo8Wm,test,Cam Woods,1,1045.68
Z376194,test,Cam Woods,0,N/A
ijIvJ3p4D3,test,Cam Woods,1,401.024
v5hYi8Q,test,Bryan Murphy,0,N/A
18Mz4f7,test,Cece Turner,1,703.88
1lfQR3hb2s,test,Bryan Murphy,0,N/A
SewaW98,test,Bryan Murphy,1,199.45
rWgEaiM,test,Cece Turner,0,N/A
oXLmRlD,test,Cece Turner,1,234.424
2XVh9C0,test,Cece Turner,1,812.536
JWxwa2N,test,Cam Woods,1,301.784
X16XR28,test,Bryan Murphy,0,N/A
BTKeV54,test,Cam Woods,0,N/A
7a2Lscv7W9,test,Cam Woods,1,801.56
Bxsim5oP6M,test,Bryan Murphy,1,805.696
YRV9V93,test,Cam Woods,1,298.776
zkj4l65,test,Bryan Murphy,1,672.87
6iEno8F,test,Cece Turner,0,N/A
wcDPXE0,test,Bryan Murphy,1,904.72
A2H5G48,test,Cece Turner,0,N/A
8k16aJT,test,Cece Turner,1,264.592
cA8wxNW,test,Cece Turner,0,N/A
81s5rUw9o7,test,Cam Woods,0,N/A
SUAzo6B,test,Cece Turner,1,232.624
b2130d1,test,Cam Woods,1,801.144
61jYcOX,test,Bryan Murphy,0,N/A
Y2yUGI0,test,Cece Turner,0,N/A
3940VpqMbj,test,Cam Woods,1,454.328
0xp7Y6j2u2,test,Cam Woods,0,N/A
xW9vez0,test,Cam Woods,0,N/A
HDr2MJg0pj,test,Bryan Murphy,1,18.104
yNh0987,test,Bryan Murphy,0,N/A
VmlorUfIu5,test,Cece Turner,1,303.88
kL4dke3,test,Cam Woods,1,254.85
rEBG6Dvy9X,test,Bryan Murphy,1,260.448
I27gsrJ,test,Cam Woods,0,N/A
4S2A1MU,test,Bryan Murphy,1,562.54
UamV0Eczhl,test,Bryan Murphy,1,918.24
LA8wQfeSKJ,test,Cece Turner,0,N/A
1pl9ppvAZ0,test,Bryan Murphy,0,N/A
AZPyU98,test,Cam Woods,0,N/A
Bd4738p5GX,test,Cece Turner,0,N/A
lf777OJ,test,Cam Woods,0,N/A
Dc7X5jg1D3,test,Cece Turner,1,857.728
u1xBAc9,test,Cece Turner,1,122.192
a9fu9WV,test,Cam Woods,1,887.81
C64uA9y05k,test,Cam Woods,1,557.448
O93UWK7,test,Bryan Murphy,0,N/A
YK8iMQ8,test,Cam Woods,0,N/A
8U1zPfk8g0,test,Bryan Murphy,1,14.992
35HyJXW,test,Cece Turner,0,N/A
r8cPJGuBl6,test,Bryan Murphy,0,N/A
Oe98k4L,test,Cam Woods,0,N/A
taOMYZ9,test,Cam Woods,0,N/A
5A78OXO,test,Cece Turner,1,414.7
8xeOc5R,test,Bryan Murphy,0,N/A
y1j0r8F,test,Bryan Murphy,1,299.17
NlE65fgo0J,test,Bryan Murphy,0,N/A
I6dk2z4,test,Bryan Murphy,0,N/A
h0ddJ4L,test,Bryan Murphy,0,N/A
rL0t3aK,test,Cam Woods,0,N/A
1IJ1Y1gY1z,test,Bryan Murphy,1,240.16
W592lQ3,test,Cam Woods,1,650.472
r9iukp9,test,Cece Turner,1,157.08
2TP4ssyFZ9,test,Cam Woods,1,416.41
WillwdD,test,Bryan Murphy,1,94.68
BhFwYYoE68,test,Cam Woods,0,N/A
504aQsmvRU,test,Cece Turner,1,666.48
D0FQm3T,test,Cece Turner,0,N/A
urURQGM,test,Bryan Murphy,0,N/A
y5xu91oD53,test,Cece Turner,0,N/A
52hJkCmkNo,test,Cam Woods,0,N/A
yS98V28,test,Cam Woods,1,1021.99
4b6FUBI,test,Cece Turner,0,N/A
nJ0Ok7P,test,Bryan Murphy,0,N/A
6n2QYfh3ly,test,Bryan Murphy,1,1009.28
8g7Fukmcz4,test,Cam Woods,1,159.928
5AEPGL1,test,Cece Turner,1,584.76
628J3RL,test,Bryan Murphy,0,N/A
x0H58WsfI5,test,Bryan Murphy,1,906.352
ZV0mX10,test,Cece Turner,0,N/A
5pj8wIv1QD,test,Cam Woods,1,130.296
OXGpJLJ,test,Cam Woods,1,724.26
o31mF97,test,Cece Turner,0,N/A
83Ve5xkscz,test,Cece Turner,0,N/A
P224SiW,test,Cece Turner,1,373.71
J1pHKI1,test,Bryan Murphy,1,560.416
zNHJwCsm81,test,Bryan Murphy,1,317.904
DnSX5hc4nS,test,Cam Woods,0,N/A
O7G0vBG,test,Cece Turner,0,N/A
AHOoxX3,test,Bryan Murphy,0,N/A
g9qlFGU,test,Bryan Murphy,1,59.328
alCdJ0F,test,Cam Woods,0,N/A
v3VW440,test,Cece Turner,0,N/A
t12W6AbfD7,test,Cece Turner,0,N/A
Z1fi38D,test,Cam Woods,0,N/A
RkC7WtF,test,Cece Turner,0,N/A
6AdcaWK,test,Cece Turner,1,604.36
418mf56,test,Cam Woods,0,N/A
WxMOg1J,test,Bryan Murphy,0,N/A
h77lvqm1uK,test,Cece Turner,0,N/A
iHv5YKK,test,Cece Turner,0,N/A
Ty9xAW7,test,Bryan Murphy,1,272.184
s2Qa5PA,test,Cam Woods,0,N/A
3e9AU7W,test,Cece Turner,0,N/A
gQ2ML3j4lp,test,Bryan Murphy,1,868.576
DUj773K,test,Cece Turner,0,N/A
o3uMV91,test,Bryan Murphy,1,1146.14
014sTJ8,test,Cam Woods,1,288.728
xB6HIaaM7P,test,Bryan Murphy,0,N/A
SYnGjL3,test,Bryan Murphy,0,N/A
om7GI67,test,Cam Woods,0,N/A
M56U032,test,Cam Woods,1,602.776
5W88NYfz7R,test,Cece Turner,0,N/A
nLSEM83,test,Cece Turner,1,312.792
WqZqPQuB8W,test,Bryan Murphy,1,352.25
Msm1asG,test,Cam Woods,0,N/A
B9eSWuY,test,Cam Woods,1,915.27
T67mDRW,test,Cam Woods,0,N/A
Mduh507,test,Cam Woods,1,773.68
703ziPC,test,Cece Turner,1,943.26
d7p2ddvos8,test,Cece Turner,1,204.576
mMqmFVe08z,test,Cece Turner,0,N/A
7V72ZJX,test,Cece Turner,1,25.608
9ZtjDJ9,test,Cam Woods,1,57.632
4keXi8E,test,Bryan Murphy,1,578.024
9OkhD4M,test,Cam Woods,0,N/A
5ypM99L,test,Bryan Murphy,1,113.4
yGAop8I,test,Cam Woods,1,315.408
34pu4B3,test,Bryan Murphy,1,140.52
aS2UG02,test,Bryan Murphy,0,N/A
d9dwnLC,test,Cam Woods,1,476.92
9NQ1geW,test,Cece Turner,0,N/A
i1pg34yQL0,test,Cam Woods,0,N/A
bCboW1vWm7,test,Cam Woods,0,N/A
558I678,test,Cam Woods,0,N/A
28wDutG,test,Bryan Murphy,0,N/A
vbGgB6phH8,test,Cece Turner,0,N/A
98uLQH8,test,Cam Woods,0,N/A
4L3XinyKkq,test,Bryan Murphy,0,N/A
735PiqtYdj,test,Cam Woods,1,589.22
JwfCjEeVI2,test,Bryan Murphy,1,40.024
A07H6OD,test,Cece Turner,0,N/A
iH85FDE,test,Bryan Murphy,1,661.376
E3rzK6U,test,Cece Turner,0,N/A
484z6TD,test,Cam Woods,0,N/A
E7Ju3GP,test,Cece Turner,0,N/A
vMIfnxuKK4,test,Cam Woods,1,56.112
rhWyJ92,test,Bryan Murphy,1,347.784
709Q1Kuep8,test,Bryan Murphy,0,N/A
021390il21,test,Cece Turner,0,N/A
lgjBoVM,test,Cam Woods,0,N/A
hqQ4udJ,test,Bryan Murphy,0,N/A
e7HE7r2,test,Bryan Murphy,1,606.536
1RF91X5,test,Cece Turner,0,N/A
CDPl4jreW6,test,Bryan Murphy,1,763.344
pTlA271,test,Bryan Murphy,0,N/A
J74pgZ7,test,Bryan Murphy,1,437.36
gG74D7cVp2,test,Cam Woods,1,514.816
NXST02D,test,Cam Woods,1,825.088
BRQQ49Q,test,Cam Woods,0,N/A
rZ0TjestQp,test,Cece Turner,0,N/A
7a0NV3N,test,Bryan Murphy,1,801.448
Zma6g6zU6C,test,Bryan Murphy,1,543.82
y731N3mQDu,test,Cece Turner,1,900.912
9Aq0mm5,test,Bryan Murphy,1,431.4
8eg56AV,test,Cam Woods,1,520.216
AY88860,test,Cam Woods,0,N/A
2lwHIWR,test,Bryan Murphy,0,N/A
267509U,test,Bryan Murphy,0,N/A
NZ8hp7lcn1,test,Cece Turner,0,N/A
C02XN2Y,test,Cece Turner,1,640.272
Qe47aGU,test,Bryan Murphy,0,N/A
ZQIHll6,test,Cam Woods,0,N/A
aYn05PZ,test,Bryan Murphy,0,N/A
4OYbdnrY8d,test,Cece Turner,1,552.424
SVtD71czko,test,Cece Turner,0,N/A
6bzXB2mIko,test,Cece Turner,0,N/A
3aUL32hzr2,test,Bryan Murphy,0,N/A
z2FSfq2,test,Bryan Murphy,0,N/A
CxWzOJA,test,Cam Woods,1,922.68
v0tJV1N,test,Bryan Murphy,1,671.48
c535k25,test,Cam Woods,1,191.936
u3t46r2,test,Cece Turner,0,N/A
miDAJ4l730,test,Cece Turner,0,N/A
U04U59pL4Q,test,Cece Turner,0,N/A
x7UJK78,test,Bryan Murphy,1,675.056
w2n0QS2,test,Cam Woods,0,N/A
4SYWa6cfEx,test,Cece Turner,1,255.048
MFoG9u4,test,Cam Woods,1,171.6
c5tSu6A,test,Cece Turner,0,N/A
GwD9994,test,Cam Woods,0,N/A
r987R0hr78,test,Cam Woods,1,201.704
953kp85,test,Bryan Murphy,1,498.904
rM3Q3uj4h8,test,Cece Turner,0,N/A
PpeprSq15N,test,Cece Turner,0,N/A
